Pipeline Cycles|Pipeline Sum Thread Cycles|Pipeline Time|CPU Time|CPU Join Time|CPU ExpOp Time|GPU Probe Time|CPU/GPU Time|Pre Filter Tuples|Filtered Tuples|Pre Join Tuples|Pos Join Tuples|CPUBloomFilter|FilterSize|Slowdown|CPUMorselSize|GPUMorselSize|Selectivity|Streams|TuplesGpuProbe|TuplesGpuConsume
2.75126e+09|2.70329e+10|0.830696|1.63006e+10|2.21176e+10|0|2.23438e+10|7.55854e+09|908880554|9695863|0|185294551|0|536870912|0|16384|16777216|1|19|908880554|908880554
2.63779e+09|2.58811e+10|0.796436|1.51613e+10|7.39031e+09|0|2.07984e+10|7.38532e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|19|872382464|872382464
4.4657e+09|4.31229e+10|1.34834|3.02839e+10|3.63146e+10|0|3.89454e+10|7.70974e+09|816316416|8707716|0|276870542|0|536870912|0|16384|16777216|1|20|816316416|816316416
3.97754e+09|3.82921e+10|1.20095|2.63872e+10|8.65785e+09|0|3.39003e+10|7.4891e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|20|788529152|788529152
2.75057e+09|2.6963e+10|0.830488|1.60557e+10|2.19734e+10|0|2.27537e+10|7.71202e+09|911534762|9724851|0|182669331|0|536870912|0|16384|16777216|1|20|911534762|911534762
2.60415e+09|2.54532e+10|0.786277|1.52119e+10|7.34001e+09|0|2.13024e+10|7.31143e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|20|872426154|872426154
4.46821e+09|4.30728e+10|1.3491|3.01439e+10|3.62275e+10|0|4.1182e+10|7.7723e+09|817397760|8720838|0|275802320|0|536870912|0|16384|16777216|1|21|817397760|817397760
3.98533e+09|3.82496e+10|1.2033|2.62207e+10|8.70891e+09|0|3.60824e+10|7.5967e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|21|791385429|791385429
2.73713e+09|2.67539e+10|0.826429|1.5874e+10|2.17808e+10|0|2.33497e+10|7.68744e+09|912774485|9737465|0|181442221|0|536870912|0|16384|16777216|1|21|912774485|912774485
2.62184e+09|2.55904e+10|0.791619|1.50997e+10|7.38083e+09|0|2.21349e+10|7.39255e+09|1073741824|11454093|0|22191511|1|536870912|0|16384|16777216|1|21|874861909|874861909
